age,education_num,capital_gain,capital_loss,hours_per_week,education_Bachelors,education_Masters,education_Prof-school,marital_status_Married-civ-spouse,marital_status_Never-married,occupation_Exec-managerial,occupation_Other-service,relationship_Not-in-family,relationship_Own-child,gender_Male,income
48,9,0,0,32,False,False,False,False,False,False,False,False,False,False,0
53,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
58,9,0,0,24,False,False,False,False,False,False,False,True,False,False,0
19,8,0,0,40,False,False,False,False,True,False,True,False,True,True,0
37,9,0,0,46,False,False,False,True,False,True,False,False,False,True,1
41,10,0,0,15,False,False,False,False,False,False,False,True,False,False,0
31,4,0,0,40,False,False,False,False,False,False,False,True,False,False,0
31,13,0,0,35,True,False,False,True,False,False,False,False,False,True,0
53,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
19,10,0,0,25,False,False,False,False,True,False,False,False,True,True,0
56,16,0,0,50,False,False,False,True,False,False,False,False,False,True,1
55,10,0,0,40,False,False,False,True,False,False,False,False,False,False,1
51,3,0,0,40,False,False,False,True,False,False,False,False,False,False,0
62,10,0,0,40,False,False,False,False,True,False,False,True,False,False,0
43,10,0,0,50,False,False,False,True,False,False,False,False,False,True,1
45,4,0,0,48,False,False,False,False,False,False,False,True,False,True,0
28,9,0,0,45,False,False,False,True,False,False,False,False,False,True,0
46,9,0,0,40,False,False,False,True,False,True,False,False,False,True,1
62,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
57,9,0,0,30,False,False,False,False,False,False,True,False,False,False,0
60,13,0,0,45,True,False,False,True,False,False,False,False,False,False,1
23,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
47,10,99999,0,60,False,False,False,True,False,False,False,False,False,True,1
21,10,0,0,8,False,False,False,False,True,False,False,False,True,False,0
51,9,0,0,48,False,False,False,True,False,False,False,False,False,True,0
61,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
52,13,99999,0,30,True,False,False,True,False,False,False,False,False,False,1
76,13,0,0,40,True,False,False,True,False,True,False,False,False,True,0
24,10,0,0,39,False,False,False,False,True,False,False,True,False,True,0
31,13,0,0,55,True,False,False,False,True,False,False,True,False,True,0
43,13,15024,0,50,True,False,False,True,False,True,False,False,False,True,1
58,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
18,10,0,1602,24,False,False,False,False,True,False,False,False,True,False,0
19,8,0,0,25,False,False,False,False,True,False,False,False,True,False,0
44,10,0,0,45,False,False,False,False,False,True,False,False,False,False,0
41,10,0,0,7,False,False,False,False,True,False,False,False,False,True,0
21,10,0,0,20,False,False,False,False,True,False,False,False,True,True,0
40,9,0,0,35,False,False,False,False,False,False,False,True,False,True,0
25,10,0,0,30,False,False,False,False,True,False,True,False,True,True,0
62,16,0,0,40,False,False,False,False,False,False,False,False,False,False,0
42,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
35,11,0,0,40,False,False,False,False,True,False,False,True,False,True,0
19,9,0,0,12,False,False,False,False,True,False,False,False,True,False,0
60,9,0,0,40,False,False,False,True,False,False,True,False,False,False,0
20,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
23,12,0,0,25,False,False,False,True,False,False,False,False,False,True,0
18,9,0,0,40,False,False,False,False,True,False,False,False,True,False,0
40,10,0,0,45,False,False,False,True,False,True,False,False,False,True,1
19,10,0,0,15,False,False,False,False,True,False,True,False,True,False,0
51,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
41,13,0,0,50,True,False,False,True,False,False,False,False,False,True,0
18,6,0,0,20,False,False,False,False,True,False,True,False,True,False,0
41,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
27,10,0,0,40,False,False,False,False,True,True,False,False,True,False,0
71,2,0,0,28,False,False,False,False,False,False,False,True,False,False,0
25,8,0,0,40,False,False,False,True,False,False,False,False,False,True,0
73,9,0,0,20,False,False,False,False,False,False,True,True,False,False,0
45,10,0,0,40,False,False,False,True,False,False,True,False,False,True,0
25,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
50,9,0,0,16,False,False,False,True,False,False,False,False,False,False,0
44,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,11,0,0,40,False,False,False,False,False,False,False,False,True,False,0
49,9,3103,0,45,False,False,False,True,False,False,False,False,False,True,1
44,10,7688,0,45,False,False,False,True,False,True,False,False,False,True,1
42,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
20,9,0,0,45,False,False,False,False,True,False,False,True,False,False,0
66,9,0,0,18,False,False,False,False,False,False,False,True,False,False,0
19,10,0,0,15,False,False,False,False,True,True,False,False,True,True,0
60,10,0,0,55,False,False,False,True,False,False,False,False,False,True,0
46,11,0,0,40,False,False,False,False,False,False,False,True,False,True,0
42,11,0,0,35,False,False,False,False,False,False,False,True,False,True,0
59,10,0,0,52,False,False,False,False,False,True,False,True,False,False,0
58,12,5178,0,60,False,False,False,True,False,True,False,False,False,True,1
47,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
58,10,0,0,36,False,False,False,True,False,False,False,False,False,True,0
69,13,99999,0,40,True,False,False,True,False,False,False,False,False,True,1
17,6,0,0,40,False,False,False,False,True,False,False,False,True,False,0
19,7,0,0,24,False,False,False,False,True,False,False,False,True,True,0
28,10,0,0,70,False,False,False,True,False,False,False,False,False,True,0
37,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
30,9,0,0,50,False,False,False,True,False,False,False,False,False,True,0
36,10,0,0,40,False,False,False,False,False,False,False,True,False,True,0
45,7,0,2824,76,False,False,False,False,False,False,False,True,False,True,1
59,4,0,0,99,False,False,False,True,False,False,True,False,False,False,0
45,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
53,16,10520,0,40,False,False,False,False,False,False,False,True,False,False,1
37,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
26,10,0,0,40,False,False,False,False,True,False,False,True,False,False,0
53,5,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,9,0,0,15,False,False,False,True,False,False,True,False,False,False,0
27,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
22,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
41,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
53,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
58,9,0,0,40,False,False,False,True,False,True,False,False,False,True,0
34,8,0,0,53,False,False,False,False,False,False,False,False,False,False,0
32,13,0,0,60,True,False,False,True,False,False,False,False,False,True,1
32,10,0,0,38,False,False,False,True,False,False,False,False,False,True,0
47,14,7688,0,40,False,True,False,True,False,False,False,False,False,False,1
27,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
25,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
40,6,0,0,40,False,False,False,False,False,False,False,True,False,False,0
36,10,0,0,92,False,False,False,True,False,False,False,False,False,True,0
23,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
44,5,0,0,40,False,False,False,True,False,False,False,False,False,True,0
19,9,0,0,60,False,False,False,False,True,False,False,False,True,True,0
42,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
60,10,0,0,15,False,False,False,True,False,False,False,False,False,True,0
41,9,0,1848,45,False,False,False,True,False,False,False,False,False,True,1
45,9,0,0,40,False,False,False,False,True,False,False,False,False,False,0
67,3,0,0,49,False,False,False,True,False,False,False,False,False,True,0
36,13,0,0,48,True,False,False,True,False,False,False,False,False,True,0
52,14,0,0,40,False,True,False,False,False,False,False,True,False,False,0
28,16,0,0,18,False,False,False,False,True,False,False,False,True,True,0
83,9,0,0,20,False,False,False,False,False,False,False,True,False,True,0
17,7,0,0,20,False,False,False,False,True,False,True,False,True,True,0
27,11,0,0,40,False,False,False,False,True,False,False,True,False,True,0
35,11,0,0,60,False,False,False,False,True,False,False,True,False,True,0
40,10,0,0,40,False,False,False,False,True,False,False,True,False,False,0
23,12,0,0,25,False,False,False,True,False,False,False,False,False,False,0
51,7,0,0,40,False,False,False,True,False,False,False,False,False,True,0
51,2,0,0,54,False,False,False,True,False,False,True,False,False,True,0
82,6,0,0,20,False,False,False,False,False,False,False,True,False,True,0
28,9,0,0,45,False,False,False,False,True,True,False,True,False,False,0
53,9,0,0,50,False,False,False,True,False,False,True,False,False,True,1
29,13,0,0,35,True,False,False,False,True,False,False,True,False,False,0
19,9,0,0,45,False,False,False,False,True,False,False,True,False,True,0
30,13,0,0,50,True,False,False,False,False,False,False,True,False,False,0
23,4,0,0,40,False,False,False,False,True,False,False,False,True,False,0
66,13,0,0,15,True,False,False,True,False,False,False,False,False,True,1
27,7,0,0,40,False,False,False,False,True,False,False,True,False,True,0
35,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
17,8,0,0,15,False,False,False,False,True,False,False,False,True,True,0
27,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
27,15,0,0,50,False,False,True,False,True,False,False,True,False,True,0
44,13,15024,0,40,True,False,False,True,False,False,False,False,False,False,1
64,9,0,0,16,False,False,False,True,False,False,False,False,False,True,0
62,9,0,0,15,False,False,False,False,False,False,False,True,False,False,0
26,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
40,9,0,0,40,False,False,False,False,False,False,False,False,False,True,0
40,16,0,0,40,False,False,False,True,False,False,False,False,False,True,1
35,9,0,0,40,False,False,False,False,False,False,False,False,True,False,0
25,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
52,10,0,0,24,False,False,False,False,False,False,False,True,False,False,0
46,10,0,0,40,False,False,False,True,False,False,False,False,False,False,1
30,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
52,10,0,0,40,False,False,False,True,False,True,False,False,False,True,1
28,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
17,6,0,0,25,False,False,False,False,True,False,True,False,True,False,0
46,10,0,0,40,False,False,False,False,True,False,True,False,True,False,0
45,13,0,0,40,True,False,False,False,False,True,False,True,False,True,1
21,10,1055,0,32,False,False,False,False,True,False,False,False,True,False,0
18,9,0,0,40,False,False,False,True,False,False,True,False,False,False,0
17,7,0,1721,15,False,False,False,False,True,False,True,False,True,True,0
90,10,0,0,37,False,False,False,False,False,False,False,False,False,False,0
23,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
41,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
19,10,0,0,50,False,False,False,False,True,False,False,False,True,True,0
69,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
23,12,0,0,32,False,False,False,False,True,True,False,False,False,False,0
28,10,0,0,54,False,False,False,False,True,False,False,True,False,True,0
37,12,0,1977,45,False,False,False,True,False,False,False,False,False,True,1
57,9,0,0,30,False,False,False,True,False,False,False,False,False,True,0
30,10,0,1974,40,False,False,False,False,True,False,False,True,False,True,0
48,9,914,0,40,False,False,False,False,False,False,False,False,False,False,0
73,9,0,0,32,False,False,False,False,False,False,True,False,False,False,0
25,3,0,0,40,False,False,False,False,True,False,False,False,False,True,0
33,14,0,0,40,False,True,False,False,True,True,False,True,False,True,1
36,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
28,9,3411,0,40,False,False,False,True,False,False,False,False,False,True,0
57,9,0,0,40,False,False,False,False,False,False,True,False,False,False,0
31,10,0,0,40,False,False,False,False,True,False,True,False,False,False,0
35,5,0,0,38,False,False,False,False,False,False,False,False,True,True,0
40,9,0,0,48,False,False,False,False,False,False,True,True,False,False,0
32,10,0,0,40,False,False,False,False,True,False,False,False,True,False,0
35,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
26,9,0,0,40,False,False,False,False,True,False,False,False,False,False,0
27,10,0,0,40,False,False,False,False,False,False,False,False,True,False,0
17,6,0,1602,18,False,False,False,False,True,False,True,False,True,False,0
29,10,0,0,40,False,False,False,False,True,False,False,True,False,False,0
18,7,0,0,30,False,False,False,False,True,False,True,False,True,False,0
20,10,0,0,30,False,False,False,False,True,False,False,True,False,True,0
69,9,0,0,24,False,False,False,True,False,False,False,False,False,True,0
18,10,0,0,40,False,False,False,False,True,False,True,True,False,False,0
56,9,0,0,40,False,False,False,False,True,False,True,True,False,False,0
40,10,0,0,8,False,False,False,False,False,False,True,False,False,False,0
46,10,0,0,40,False,False,False,False,False,True,False,True,False,True,0
41,8,0,0,40,False,False,False,True,False,False,False,False,False,True,0
53,10,0,0,40,False,False,False,False,False,True,False,False,False,False,0
50,14,0,0,50,False,True,False,True,False,True,False,False,False,True,1
23,7,0,0,50,False,False,False,False,True,False,False,False,True,True,0
40,13,0,0,40,True,False,False,False,False,True,False,True,False,True,1
54,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
45,10,0,0,40,False,False,False,False,False,True,False,True,False,False,0
53,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
17,7,0,0,20,False,False,False,False,True,False,False,False,True,True,0
50,13,0,0,40,True,False,False,False,False,True,False,True,False,False,1
22,13,0,0,25,True,False,False,False,True,False,False,True,False,True,0
30,13,0,0,40,True,False,False,False,True,False,True,False,False,True,0
40,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
36,14,0,0,40,False,True,False,False,True,False,False,True,False,True,0
25,12,0,0,50,False,False,False,False,True,False,False,True,False,True,0
29,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
29,13,0,0,50,True,False,False,False,True,False,False,False,True,True,0
22,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
56,13,0,0,50,True,False,False,False,False,False,False,False,False,False,0
60,14,0,0,40,False,True,False,True,False,True,False,False,False,True,1
37,9,3464,0,50,False,False,False,True,False,False,False,False,False,True,0
53,4,0,0,40,False,False,False,False,False,False,False,True,False,False,0
23,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
18,9,0,0,10,False,False,False,False,True,False,False,False,False,False,0
36,10,3325,0,45,False,False,False,False,False,False,False,True,False,False,0
67,9,9386,0,50,False,False,False,True,False,True,False,False,False,True,1
31,9,0,0,60,False,False,False,False,True,False,False,True,False,True,0
26,13,0,0,48,True,False,False,True,False,False,False,False,False,True,1
18,7,0,0,20,False,False,False,False,True,False,False,False,False,False,0
45,14,0,0,40,False,True,False,False,False,False,False,False,False,False,0
64,7,0,0,40,False,False,False,True,False,False,False,False,False,True,0
26,9,0,0,38,False,False,False,False,True,False,False,True,False,False,0
53,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
27,9,0,0,28,False,False,False,False,True,False,False,False,False,True,0
32,10,0,0,40,False,False,False,False,False,False,False,False,False,True,0
49,9,14084,0,30,False,False,False,False,False,True,False,False,False,False,1
59,6,0,0,40,False,False,False,True,False,False,False,False,False,True,1
44,14,7688,0,55,False,True,False,True,False,False,False,False,False,True,1
61,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
41,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
46,9,0,0,37,False,False,False,False,False,False,False,False,False,False,0
32,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
29,9,0,0,35,False,False,False,False,True,False,False,True,False,False,0
48,14,0,0,40,False,True,False,False,True,True,False,True,False,True,0
32,10,0,0,30,False,False,False,False,False,True,False,False,False,False,0
21,9,0,0,35,False,False,False,False,True,False,False,False,True,False,0
50,15,0,0,50,False,False,True,True,False,False,False,False,False,True,1
44,14,0,0,44,False,True,False,True,False,False,False,False,False,True,1
51,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
42,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
27,13,0,0,40,True,False,False,False,True,False,False,False,True,False,0
70,9,0,0,3,False,False,False,True,False,True,False,False,False,True,0
33,9,0,0,40,False,False,False,False,False,True,False,True,False,False,0
65,9,10605,0,60,False,False,False,True,False,False,False,False,False,True,1
39,14,0,0,40,False,True,False,False,True,False,False,True,False,True,0
32,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
30,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
43,10,0,0,40,False,False,False,True,False,True,False,False,False,True,0
31,5,0,0,40,False,False,False,False,True,False,True,False,True,True,0
64,13,0,0,40,True,False,False,False,False,False,False,True,False,False,0
37,10,0,0,52,False,False,False,False,False,False,False,False,True,True,0
49,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
29,7,0,0,48,False,False,False,False,True,False,False,False,True,True,0
35,9,0,0,40,False,False,False,False,False,True,False,True,False,True,0
37,12,0,1740,45,False,False,False,True,False,False,False,False,False,True,0
42,14,0,0,50,False,True,False,True,False,False,False,False,False,True,1
21,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
23,12,0,0,40,False,False,False,False,True,False,False,True,False,True,0
35,9,0,0,40,False,False,False,False,True,False,True,False,False,False,0
29,11,0,0,40,False,False,False,True,False,False,False,False,False,True,1
23,10,0,0,25,False,False,False,False,True,False,True,False,False,False,0
21,10,0,0,20,False,False,False,False,True,False,True,True,False,False,0
45,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
24,13,0,0,50,True,False,False,False,True,False,False,True,False,True,0
38,9,594,0,50,False,False,False,False,True,False,False,True,False,True,0
28,6,0,0,38,False,False,False,False,True,False,False,False,True,False,0
23,9,0,0,48,False,False,False,False,True,False,False,False,False,False,0
39,13,0,0,60,True,False,False,False,True,False,False,False,True,True,0
45,14,15024,0,50,False,True,False,True,False,True,False,False,False,True,1
68,12,0,0,43,False,False,False,False,False,True,False,True,False,False,0
60,11,4934,0,40,False,False,False,False,False,False,False,False,False,True,1
38,16,7688,0,40,False,False,False,True,False,False,False,False,False,False,1
41,8,0,0,40,False,False,False,False,False,False,False,True,False,True,0
48,9,0,0,40,False,False,False,False,False,False,False,False,False,True,0
33,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
48,11,0,0,40,False,False,False,True,False,False,False,False,False,True,0
23,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
26,5,0,0,45,False,False,False,True,False,False,False,False,False,True,0
55,13,0,2415,50,True,False,False,True,False,True,False,False,False,True,1
35,14,0,0,75,False,True,False,True,False,False,False,False,False,True,0
52,10,3103,0,55,False,False,False,True,False,True,False,False,False,True,1
46,9,0,0,38,False,False,False,False,False,False,False,False,False,False,0
72,9,0,0,1,False,False,False,True,False,False,False,False,False,True,0
18,9,0,0,30,False,False,False,False,True,False,True,False,True,False,0
62,9,0,0,40,False,False,False,False,False,False,False,False,False,True,0
22,10,0,0,30,False,False,False,False,True,False,False,False,True,False,0
40,10,7298,0,40,False,False,False,True,False,False,False,False,False,False,1
26,10,0,0,50,False,False,False,True,False,False,False,False,False,True,0
35,12,0,0,36,False,False,False,False,False,False,False,False,True,False,0
25,9,0,0,40,False,False,False,False,True,False,False,False,False,False,0
46,11,0,0,35,False,False,False,True,False,False,False,False,False,False,1
39,13,0,1564,50,True,False,False,False,False,False,False,True,False,True,1
41,10,0,0,45,False,False,False,True,False,False,False,False,False,True,1
59,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
37,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
38,10,0,0,43,False,False,False,True,False,False,False,False,False,True,0
33,13,0,0,40,True,False,False,False,True,True,False,True,False,True,0
23,12,0,0,40,False,False,False,True,False,False,True,False,False,False,0
67,14,18481,0,2,False,True,False,False,False,False,False,True,False,True,1
60,13,8614,0,48,True,False,False,False,False,False,False,True,False,False,1
39,13,0,0,50,True,False,False,True,False,False,False,False,False,True,1
32,9,0,1887,60,False,False,False,True,False,False,False,False,False,True,1
26,13,0,0,45,True,False,False,False,True,False,False,True,False,False,0
39,9,0,0,50,False,False,False,False,False,False,False,False,False,False,0
28,10,0,0,40,False,False,False,False,True,False,False,True,False,False,0
29,7,0,0,52,False,False,False,False,False,False,False,False,False,False,0
43,11,0,0,50,False,False,False,True,False,False,False,False,False,True,0
23,10,0,0,25,False,False,False,False,True,False,False,False,True,True,0
32,13,0,1977,45,True,False,False,True,False,False,False,False,False,True,1
33,10,0,0,60,False,False,False,True,False,False,False,False,False,False,1
45,9,0,0,35,False,False,False,False,False,False,True,True,False,False,0
48,9,0,0,40,False,False,False,False,False,False,False,False,False,True,0
43,15,15024,0,45,False,False,True,True,False,False,False,False,False,True,1
50,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
63,13,0,0,40,True,False,False,False,True,False,False,True,False,True,1
55,9,3103,0,40,False,False,False,True,False,False,False,False,False,True,1
22,13,0,0,35,True,False,False,False,True,True,False,False,True,False,0
32,9,0,0,60,False,False,False,False,True,False,True,False,False,True,0
27,12,0,0,55,False,False,False,True,False,True,False,False,False,True,0
22,13,0,0,15,True,False,False,False,True,False,False,False,True,False,0
44,9,0,0,68,False,False,False,False,False,False,False,True,False,True,0
34,9,0,0,40,False,False,False,False,False,False,True,True,False,False,0
28,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
40,14,15024,0,24,False,True,False,True,False,False,False,False,False,False,1
45,10,0,0,55,False,False,False,True,False,False,False,False,False,True,0
17,6,0,0,15,False,False,False,False,True,False,True,False,True,True,0
53,8,0,0,45,False,False,False,True,False,False,False,False,False,True,0
58,12,0,0,40,False,False,False,True,False,False,False,False,False,True,1
55,9,0,0,35,False,False,False,False,True,False,False,False,True,True,0
44,11,0,0,44,False,False,False,False,True,False,False,True,False,True,0
40,9,0,0,30,False,False,False,True,False,False,False,False,False,True,0
58,14,0,0,50,False,True,False,True,False,True,False,False,False,True,0
38,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
62,5,1055,0,22,False,False,False,False,True,False,False,True,False,False,0
31,11,3464,0,38,False,False,False,True,False,False,False,False,False,True,0
31,7,0,0,40,False,False,False,True,False,False,False,False,False,True,0
30,9,0,1876,45,False,False,False,False,True,True,False,True,False,True,0
37,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
38,9,0,1876,40,False,False,False,False,True,False,False,True,False,True,0
58,8,0,0,40,False,False,False,True,False,False,False,False,False,True,0
30,13,0,0,50,True,False,False,True,False,True,False,False,False,True,1
28,11,4650,0,40,False,False,False,False,True,False,False,True,False,False,0
46,10,0,0,70,False,False,False,False,False,True,False,False,False,False,0
34,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
39,10,0,0,99,False,False,False,False,False,False,False,True,False,True,0
61,10,0,0,20,False,False,False,False,False,False,False,True,False,False,0
30,11,0,0,40,False,False,False,False,False,False,False,True,False,False,0
31,9,0,0,40,False,False,False,False,False,False,True,True,False,False,0
21,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
50,9,0,0,58,False,False,False,True,False,False,False,False,False,True,0
47,9,0,0,33,False,False,False,False,True,False,False,True,False,True,0
20,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
23,13,0,0,30,True,False,False,False,True,False,True,False,True,False,0
46,2,0,0,40,False,False,False,False,False,False,True,True,False,False,0
20,9,0,0,45,False,False,False,False,True,False,False,False,True,True,0
33,13,7688,0,50,True,False,False,True,False,False,False,False,False,True,1
30,10,0,0,30,False,False,False,False,True,False,False,False,False,False,0
43,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
23,10,0,0,60,False,False,False,False,True,False,False,False,True,True,0
34,13,0,0,50,True,False,False,True,False,True,False,False,False,True,1
25,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
50,9,0,0,40,False,False,False,True,False,False,False,False,False,False,1
44,14,0,0,24,False,True,False,True,False,True,False,False,False,False,1
26,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
35,16,0,0,80,False,False,False,False,True,False,False,True,False,False,1
48,9,0,0,15,False,False,False,False,False,False,False,True,False,True,0
26,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
41,14,0,0,40,False,True,False,False,False,False,False,False,False,False,0
25,13,0,0,40,True,False,False,False,True,False,True,False,True,True,0
33,11,0,0,55,False,False,False,False,True,False,False,False,False,False,0
24,13,0,0,40,True,False,False,True,False,True,False,False,False,False,0
31,13,0,0,40,True,False,False,False,False,False,False,True,False,False,0
24,12,0,0,2,False,False,False,False,True,False,False,False,True,False,0
41,5,0,0,40,False,False,False,False,True,False,False,False,False,False,0
38,10,0,0,45,False,False,False,True,False,False,False,False,False,True,0
19,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
19,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
24,9,0,0,40,False,False,False,False,True,False,True,True,False,True,0
59,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
67,14,0,0,55,False,True,False,False,False,True,False,True,False,True,1
49,6,0,0,40,False,False,False,False,False,False,False,True,False,True,0
35,11,0,0,40,False,False,False,True,False,False,False,False,False,True,1
44,10,0,0,45,False,False,False,True,False,True,False,False,False,True,1
58,10,99999,0,40,False,False,False,True,False,False,False,False,False,True,1
22,12,0,0,60,False,False,False,False,True,False,False,False,True,True,0
21,10,0,0,10,False,False,False,False,True,True,False,False,True,True,0
50,10,0,0,50,False,False,False,True,False,False,False,False,False,True,0
44,12,0,0,48,False,False,False,True,False,False,False,False,False,True,0
36,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
30,10,7298,0,48,False,False,False,True,False,False,False,False,False,True,1
52,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
35,9,0,0,90,False,False,False,True,False,False,False,False,False,True,0
48,11,0,0,48,False,False,False,False,True,False,False,False,False,True,0
23,9,0,2377,40,False,False,False,True,False,False,False,False,False,True,0
37,14,0,0,50,False,True,False,False,True,False,False,True,False,True,0
44,14,0,2415,55,False,True,False,True,False,False,False,False,False,True,1
44,9,0,0,50,False,False,False,True,False,False,False,False,False,True,1
36,13,0,0,40,True,False,False,False,False,False,False,True,False,True,0
26,10,0,0,12,False,False,False,True,False,True,False,False,False,True,0
31,13,0,0,45,True,False,False,False,True,False,False,True,False,True,1
23,9,0,0,12,False,False,False,False,True,False,False,False,True,True,0
29,9,0,0,50,False,False,False,True,False,False,False,False,False,True,0
53,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
52,11,0,0,40,False,False,False,True,False,True,False,False,False,True,0
55,9,0,1887,40,False,False,False,True,False,False,False,False,False,True,1
31,6,0,0,40,False,False,False,True,False,False,False,False,False,True,0
19,9,0,0,16,False,False,False,False,True,False,False,True,False,False,0
64,9,0,0,30,False,False,False,False,False,False,False,True,False,False,0
55,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
48,14,0,0,55,False,True,False,True,False,False,False,False,False,True,1
20,9,0,0,40,False,False,False,False,True,False,False,False,True,False,0
50,9,7298,0,30,False,False,False,True,False,False,False,False,False,False,1
45,13,0,0,51,True,False,False,True,False,True,False,False,False,True,0
17,6,0,0,10,False,False,False,False,True,False,False,False,False,True,0
38,9,0,0,25,False,False,False,False,False,False,True,True,False,False,0
43,9,0,0,40,False,False,False,False,False,True,False,False,False,False,1
22,9,0,0,30,False,False,False,True,False,False,False,False,False,True,0
63,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
36,13,0,0,45,True,False,False,True,False,True,False,False,False,True,0
56,13,0,0,50,True,False,False,True,False,False,False,False,False,True,1
43,15,0,0,40,False,False,True,True,False,False,False,False,False,True,0
41,13,0,0,45,True,False,False,True,False,False,False,False,False,True,1
41,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
36,13,0,0,45,True,False,False,False,False,False,False,True,False,True,0
59,16,0,0,50,False,False,False,True,False,False,False,False,False,True,1
46,12,0,0,44,False,False,False,True,False,True,False,False,False,True,1
23,13,0,0,36,True,False,False,False,True,False,False,True,False,False,0
46,10,0,0,20,False,False,False,False,False,False,False,True,False,True,0
53,13,0,1902,40,True,False,False,True,False,False,False,False,False,True,1
47,9,0,0,56,False,False,False,False,True,False,False,False,False,True,0
46,14,0,0,40,False,True,False,False,True,False,False,True,False,False,0
47,9,0,0,56,False,False,False,True,False,False,False,False,False,True,1
29,9,0,1887,30,False,False,False,True,False,False,False,False,False,True,1
32,11,0,0,40,False,False,False,False,False,True,False,False,False,False,0
90,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
